"Gene"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"FUBP1"	"FUBP1"	1.29847064968199	7.76389825664286	7.96528807310303	2.89787367097378e-12	9.58344818962213e-12	16.7221251569153
"TMEM173"	"TMEM173"	-1.16068677703308	7.99245706538775	-7.96435546014219	2.9112036214792e-12	9.62595391420619e-12	16.7175663712736
"APRT"	"APRT"	-0.720037359763779	9.10506717681633	-7.96222482362559	2.94188645988256e-12	9.72581399177881e-12	16.7071518563522
"ZNF217"	"ZNF217"	-0.800811095314334	8.71762770352041	-7.96138237028977	2.95410704088676e-12	9.76461552673068e-12	16.703034125032
"CITED4"	"CITED4"	-0.900603321340991	7.58272700702041	-7.96064747365941	2.96480865859005e-12	9.79838433868069e-12	16.6994421848153
"LARP4B"	"LARP4B"	-1.30619746014246	7.07803710127551	-7.96007808137115	2.97312670868482e-12	9.82426593997801e-12	16.6966592263519
"CTRC"	"CTRC"	-0.468743577502751	5.2156648924898	-7.95755449898378	3.01027328114535e-12	9.94538314509028e-12	16.6843254986685
"CSNK1E"	"CSNK1E"	-0.518380453077202	7.65354183067347	-7.9558457704355	3.03568726542764e-12	1.00277047591041e-11	16.6759747597154
"FKBP15"	"FKBP15"	-0.568945654175549	4.74636254414286	-7.95547421533832	3.04124161775246e-12	1.00444083736046e-11	16.6741589817669
"ZFPM2"	"ZFPM2"	-1.36671452412867	6.17918864471429	-7.95362242057571	3.06907514373809e-12	1.01346766403904e-11	16.6651095942055
"PAXIP1-AS1"	"PAXIP1-AS1"	1.10089000617188	7.49474788704082	7.95293339399627	3.07949618853069e-12	1.01674254168354e-11	16.6617425622093
"LOC101929705"	"LOC101929705"	0.409735114553314	5.00401537502041	7.95277280230356	3.08193008102111e-12	1.01737969946433e-11	16.6609578158634
"EFCAB5"	"EFCAB5"	0.22701353547886	3.72210996863265	7.95253041513177	3.0856072734713e-12	1.01842700900198e-11	16.6597733747726
"C3orf38"	"C3orf38"	-0.809090181323526	7.45067510871429	-7.95099733253418	3.10896662118111e-12	1.02596915165628e-11	16.6522820462154
"STX18-AS1"	"STX18-AS1"	0.450924269823531	4.48727701252041	7.94929934315106	3.13504406871703e-12	1.03440566354284e-11	16.6439852760553
"ZMAT2"	"ZMAT2"	0.559755018380521	9.46623168969388	7.948570990356	3.14629659556541e-12	1.03794874449651e-11	16.6404264935463
"CNNM3"	"CNNM3"	0.737999492309749	7.73787881267347	7.94813332687982	3.15307750362439e-12	1.04001574204365e-11	16.6382880734785
"SMIM26"	"SMIM26"	-0.623825511419117	10.4227170165612	-7.94434744712536	3.21234406876651e-12	1.05939118202475e-11	16.6197913687046
"NFATC2"	"NFATC2"	-1.2482410437307	7.34827240491837	-7.94350812409994	3.2256327575743e-12	1.06359983574779e-11	16.6156909416156
"RASSF4"	"RASSF4"	-1.06670789915533	5.94136945053061	-7.9428218043358	3.23653964597121e-12	1.06702188295715e-11	16.6123380667142
"MOSPD3"	"MOSPD3"	-0.690563656060649	7.38057209578571	-7.94263067846397	3.23958351666721e-12	1.06785095732311e-11	16.6114043716114
"HAO2"	"HAO2"	-1.51067102286672	6.00766011911224	-7.9392519872646	3.29386528495002e-12	1.08556634627933e-11	16.5948994771401
"RANBP17"	"RANBP17"	0.763400458661767	4.13670668510204	7.93703531767505	3.32996882600273e-12	1.09728589086062e-11	16.5840718895368
"GSDMB"	"GSDMB"	0.492518001218754	4.48573922004082	7.93616999757146	3.34416916944587e-12	1.1017852815365e-11	16.5798453099333
"TTC23"	"TTC23"	-0.693160259867643	6.60189459495918	-7.9357901046364	3.35042242490884e-12	1.10366534685711e-11	16.5779897883836
"GABPB1-IT1"	"GABPB1-IT1"	1.21699821934743	5.40422501861224	7.93564101579148	3.3528796907265e-12	1.10429456262945e-11	16.5772615949478
"CCPG1"	"CCPG1"	-0.564296011261029	4.70204244976531	-7.93549011804997	3.35536859669094e-12	1.10493399228281e-11	16.5765245693902
"BOK"	"BOK"	-1.17195302503309	7.50605146360204	-7.93517535328143	3.3605662426964e-12	1.10646506486691e-11	16.5749871826614
"NR1I3"	"NR1I3"	-0.292203986872241	4.65577891517347	-7.93468310168752	3.36871075868655e-12	1.10896573548476e-11	16.5725829344858
"MAPK10"	"MAPK10"	0.755756421549634	6.35998758213265	7.93324815887954	3.39256476063054e-12	1.11663624533278e-11	16.5655745943101
"CASP8AP2"	"CASP8AP2"	1.22189727569486	8.00904294581633	7.93190340376611	3.41507205058788e-12	1.12386106631363e-11	16.5590069886534
"ARHGEF9"	"ARHGEF9"	1.47525854531894	7.35607397760204	7.93156956980373	3.42068244310547e-12	1.12552386288226e-11	16.5573766257745
"MRAP"	"MRAP"	-0.576186624410838	5.04324846529592	-7.93025547861566	3.44285622476364e-12	1.13263516192999e-11	16.5509590746133
"LOC100132356"	"LOC100132356"	0.793851255554231	5.19910703986735	7.9301809771607	3.44411762688208e-12	1.13286548343157e-11	16.5505952431738
"DNAJB6"	"DNAJB6"	-1.11223621362409	8.38452086932653	-7.9295749307076	3.45439584651842e-12	1.13606112710251e-11	16.5476356141187
"SSX1"	"SSX1"	0.798125474039525	4.3125629882449	7.92947515049821	3.45609098861402e-12	1.13643343797975e-11	16.5471483420426
"SERPINH1"	"SERPINH1"	-1.34305767425367	9.25803685086735	-7.92911007320714	3.46230025699957e-12	1.13828972287054e-11	16.5453655153433
"DHRS9"	"DHRS9"	-1.23304083196415	6.1202310737449	-7.92838316493921	3.47469665459173e-12	1.1421791951079e-11	16.5418157689049
"ZNF99"	"ZNF99"	0.267597151040444	3.61132183622449	7.92776207135788	3.48532351403378e-12	1.14548582451952e-11	16.5387828092677
"PHAX"	"PHAX"	-1.0208500121682	7.20668012390816	-7.9264258959057	3.50829511535242e-12	1.15284793736825e-11	16.5322580985533
"XAB2"	"XAB2"	0.893927287130518	6.01643621617347	7.92333192945214	3.56206670030372e-12	1.17032707491828e-11	16.5171508075392
"TMEM182"	"TMEM182"	0.470712947580888	4.13670694777551	7.92309405953817	3.56623454804573e-12	1.17150572726574e-11	16.5159893847331
"LTBP4"	"LTBP4"	-0.696712825766534	6.91350813087755	-7.92115184653385	3.60044717762031e-12	1.18255208113768e-11	16.5065066307139
"LRP2BP"	"LRP2BP"	0.621642610165445	4.70322766766327	7.92024599766208	3.61651544902853e-12	1.18763637012273e-11	16.5020840465145
"FHL2"	"FHL2"	-1.19192254556709	9.22002035192857	-7.91973823504267	3.62555351120109e-12	1.19041071281229e-11	16.499605069431
"BCL2L14"	"BCL2L14"	0.643702257108458	4.51394266253061	7.91879006993923	3.64249085043521e-12	1.19577737206138e-11	16.4949760722487
"LOC101928940"	"LOC101928940"	0.564664516827208	4.01026436897959	7.91779922169685	3.66027478200151e-12	1.20142016466314e-11	16.4901388246642
"GRIK3"	"GRIK3"	0.847381516190259	4.87826859613265	7.91694554621058	3.6756659759329e-12	1.20627587629681e-11	16.4859713518584
"DNAJC7"	"DNAJC7"	0.658880659808826	9.11010773957143	7.91616805145747	3.6897397071512e-12	1.21069771597192e-11	16.4821758648212
"TSSC4"	"TSSC4"	0.67969474124174	7.38489365988776	7.91607096942176	3.69150078764924e-12	1.21107868005729e-11	16.481701946389
"SFTPC"	"SFTPC"	-0.463621843658083	6.95774939444898	-7.91590969707389	3.69442813744409e-12	1.21184207862887e-11	16.4809146775491
"MIDN"	"MIDN"	1.47334075076012	7.57221669930612	7.91578546609139	3.69668470234617e-12	1.21238523476524e-11	16.4803082326654
"RPL30"	"RPL30"	-0.351158261231605	13.5380559587755	-7.91435374602841	3.72279003790703e-12	1.22074851884773e-11	16.4733193128761
"PCAT4"	"PCAT4"	0.738148629659931	4.806110758	7.91337491696122	3.74074305456779e-12	1.22643627469691e-11	16.4685413351444
"LOC100289361"	"LOC100289361"	0.88351470395405	6.16677551481633	7.91294245387032	3.74870241130935e-12	1.22884620379173e-11	16.4664303862918
"LRRC8A"	"LRRC8A"	-0.571818522719666	7.09723488439796	-7.91256717581982	3.75562294852754e-12	1.23091487447436e-11	16.4645985911542
"ZNF585B"	"ZNF585B"	0.792131743182913	6.20805049166326	7.912229456585	3.76186172686e-12	1.23275946149075e-11	16.4629501434027
"RPL41"	"RPL41"	-0.174279317261018	14.2157722855102	-7.90996849741368	3.80389547104951e-12	1.24633153071741e-11	16.451914535754
"MROH1"	"MROH1"	0.729225614702207	4.95753839639796	7.90944153764647	3.81375919750073e-12	1.24936052399216e-11	16.4493425772038
"LINC02580"	"LINC02580"	-0.380258664477932	5.20863214069388	-7.90661119500795	3.8671751055458e-12	1.26665360524555e-11	16.4355290370951
"RELCH"	"RELCH"	-0.71464238458455	8.34584725960204	-7.90211289522913	3.95360541418633e-12	1.29475284884833e-11	16.4135772700248
"DCLRE1A"	"DCLRE1A"	0.663913261409007	6.3141731707551	7.90156463246181	3.96427027790385e-12	1.29803483158555e-11	16.4109019306573
"TRAPPC9"	"TRAPPC9"	0.731422707452213	6.69372255131633	7.90020642890462	3.99081363800555e-12	1.30651405767828e-11	16.4042745292483
"DHX38"	"DHX38"	-0.534742183795032	7.59314234130612	-7.89969527888088	4.00084877035685e-12	1.30958694018995e-11	16.4017804209627
"MMP8"	"MMP8"	0.419139875780332	3.8538165987551	7.89737687511461	4.04668084657915e-12	1.32437424236269e-11	16.3904684421786
"SSRP1"	"SSRP1"	0.876653899247255	9.12156608439796	7.89729953206365	4.04821879727807e-12	1.3246627753804e-11	16.3900910820109
"KRTAP3-3"	"KRTAP3-3"	-3.17287957545496	5.98153065673469	-7.8914902167626	4.16541366258921e-12	1.36279046769392e-11	16.3617495454149
"AK5"	"AK5"	0.997375466425555	5.08706399856122	7.89100165171943	4.17542231319494e-12	1.36584357450913e-11	16.3593662277637
"LOC102723701"	"LOC102723701"	0.488603429868573	5.35133447415306	7.89051593021613	4.18539642928539e-12	1.368884396893e-11	16.3569968143519
"LOC339593"	"LOC339593"	0.278868246590076	4.00342206646939	7.89038725901708	4.18804261519184e-12	1.36952793425821e-11	16.3563691448052
"ALCAM"	"ALCAM"	-1.07835649418658	9.56990835926531	-7.88848379835561	4.22738321446137e-12	1.38216872537622e-11	16.3470841635001
"LDHA"	"LDHA"	-0.874304504088226	12.4905072309286	-7.88844099745034	4.22827203440569e-12	1.38223541416278e-11	16.346875388724
"MCRIP1"	"MCRIP1"	0.556039969128678	8.72521837283673	7.88339428417222	4.33438806751492e-12	1.41669561727374e-11	16.3222602590212
"CDKN2B"	"CDKN2B"	-1.48286969295496	8.19624583346939	-7.8815818208972	4.37314147225055e-12	1.42913073728033e-11	16.3134209138567
"SIGLEC6"	"SIGLEC6"	-0.540723435550548	4.1667408399898	-7.88011001376164	4.40486456581311e-12	1.43926471639641e-11	16.3062432793908
"FAM71E1"	"FAM71E1"	0.77636030261949	5.84077959321429	7.8783140090876	4.44388565427289e-12	1.45177960764308e-11	16.2974850254879
"GLMN"	"GLMN"	0.929066486939348	7.03398133737755	7.87718531321848	4.4685841612978e-12	1.4596121399494e-11	16.2919811479737
"CXCL9"	"CXCL9"	2.8532178726489	7.41831300146939	7.87615353960803	4.49128123958976e-12	1.46678849933075e-11	16.2869500502623
"LRRC38"	"LRRC38"	0.264931495683826	3.79545706808163	7.8748893457328	4.5192475371778e-12	1.47546262948770e-11	16.2807858367524
"GREM1"	"GREM1"	-2.12407342763235	7.27136983017347	-7.87488683000905	4.51930336198434e-12	1.47546262948770e-11	16.2807735702987
"TEX19"	"TEX19"	0.370878832283088	4.35614943712245	7.87482926543969	4.52058092775587e-12	1.47564102967648e-11	16.2804928906289
"STARD3"	"STARD3"	0.60164072878861	6.26114216783673	7.87467771545965	4.52394608774387e-12	1.47650070971757e-11	16.2797539487632
"MAP3K14"	"MAP3K14"	0.956724725631437	6.45769010332653	7.87399179471084	4.53920811765265e-12	1.48124231913635e-11	16.2764095112079
"IMPDH2"	"IMPDH2"	-0.731866389268379	11.1302230401327	-7.87366130426737	4.54657994643562e-12	1.48340806755432e-11	16.2747981173706
"NVL"	"NVL"	0.687972830943941	7.5012136152551	7.87334884173525	4.55356060284722e-12	1.48544550908785e-11	16.2732746375126
"CPLX3"	"CPLX3"	2.18673333960754	6.19136535713265	7.87296896120772	4.56206179307254e-12	1.48797823480257e-11	16.2714224648592
"MEN1"	"MEN1"	0.694434971768382	8.14982132871429	7.8713475761795	4.59852397250649e-12	1.49962852378572e-11	16.2635173522516
"SOX30"	"SOX30"	0.434193308226109	3.88308397834694	7.87031980697939	4.62178672997264e-12	1.5069712693221e-11	16.2585066234296
"SPARC"	"SPARC"	-2.21983362866359	10.7116291948163	-7.87027134857248	4.62288643379662e-12	1.50708636558419e-11	16.2582703756775
"C2orf49"	"C2orf49"	-0.759924103101093	7.03736605990816	-7.86991626656599	4.63095252850278e-12	1.50947213957964e-11	16.256539265592
"PHF13"	"PHF13"	0.67555856721048	9.37331300026531	7.86919730463531	4.64732747292746e-12	1.51456499896811e-11	16.2530342078431
"TBC1D1"	"TBC1D1"	0.657194723221512	7.22964722503061	7.86870956516166	4.65846891790503e-12	1.51795089070192e-11	16.2506564390947
"CCDC110"	"CCDC110"	1.07793651508272	4.81579531971429	7.86851420541342	4.66293897512247e-12	1.51916218458268e-11	16.2497040541798
"POLR3K"	"POLR3K"	0.975653379192098	7.82942000168367	7.86841903316127	4.66511817192604e-12	1.51962685706881e-11	16.2492400884072
"MAST4"	"MAST4"	-1.0251020523272	8.7972212067551	-7.86777167525699	4.67996789048113e-12	1.52421803991578e-11	16.2460842454138
"LIX1"	"LIX1"	0.341894785080883	3.60296836171429	7.8661975267994	4.71627371383625e-12	1.53579464934426e-11	16.2384105834753
"BAX"	"BAX"	1.19595754941729	6.04108473766327	7.86535426760296	4.73583757410057e-12	1.54191659554883e-11	16.2343000057889
"PDE6C"	"PDE6C"	0.202496523454049	3.51642948367347	7.86286277320349	4.79411388388052e-12	1.56063871803807e-11	16.22215547616
"ELMSAN1"	"ELMSAN1"	-0.785958511098339	7.90208864797959	-7.86277706509751	4.79613124764398e-12	1.56104365378485e-11	16.2217377165521
"GMPR2"	"GMPR2"	-0.855255844757347	7.79073991984694	-7.86091095749826	4.84026492484707e-12	1.5751542563397e-11	16.2126421674359
"TMTC2"	"TMTC2"	-0.97683557598713	6.47260890517347	-7.85806312248864	4.90839650604513e-12	1.59706862294871e-11	16.1987625558685
"TECRL"	"TECRL"	0.177773217022982	3.38622701859184	7.85758112489134	4.92002184369741e-12	1.60059317974444e-11	16.1964135380083
"SLC39A12"	"SLC39A12"	0.399578961013791	3.70236205396939	7.85559003672318	4.96833603987921e-12	1.61605038344693e-11	16.1867103087835
"FOXP4-AS1"	"FOXP4-AS1"	0.963588948002761	4.39066731391837	7.85554475165142	4.96944036389984e-12	1.6161491276924e-11	16.1864896262459
"FAM21EP"	"FAM21EP"	0.44654743115809	4.76949915028571	7.85493648670458	4.98429723183168e-12	1.62071968793393e-11	16.1835254668126
"KLHL26"	"KLHL26"	0.537020947436587	6.6037006217551	7.85270646011507	5.03914455127754e-12	1.63829018167581e-11	16.1726586881091
"LINC00862"	"LINC00862"	0.259928519910849	3.93793480818367	7.85254467456038	5.04314693284111e-12	1.63932734007943e-11	16.1718703448556
"KCNA2"	"KCNA2"	0.806448123082727	4.48198281392857	7.85197511200001	5.05726241037566e-12	1.64365100207104e-11	16.1690950290715
"MTPAP"	"MTPAP"	-1.28857579002205	8.00277119963265	-7.85045934557128	5.09501943657878e-12	1.655490990199e-11	16.161709357077
"LINC01792"	"LINC01792"	0.636237937656255	3.88206755136735	7.85044681547202	5.09533272115948e-12	1.655490990199e-11	16.1616483047058
"DLD"	"DLD"	-1.13246931781434	10.0117648324184	-7.85016667221263	5.10234202602156e-12	1.65750151474639e-11	16.1602833245362
"VANGL2"	"VANGL2"	1.21530341109192	8.3392136102551	7.84910661877115	5.12895194514724e-12	1.66587764900075e-11	16.1551183830427
"NFS1"	"NFS1"	-0.551109607588231	5.68901621207143	-7.8476971052643	5.16454809365766e-12	1.67716933506505e-11	16.1482510014316
"LIMCH1"	"LIMCH1"	-1.13175818192922	8.37742048373469	-7.84745668153105	5.17064429169652e-12	1.67887892116008e-11	16.1470796457841
"BAALC-AS2"	"BAALC-AS2"	0.479103927678313	5.06911118097959	7.84732976753227	5.17386521646079e-12	1.67965452250005e-11	16.1464613181894
"RPS17"	"RPS17"	-0.316825280790429	13.7066208034694	-7.84668964880066	5.19014110570268e-12	1.68466738398838e-11	16.1433426817257
"SH3BGRL2"	"SH3BGRL2"	-1.05541753520219	8.20684148912245	-7.84659711825051	5.19249803025009e-12	1.68516140447882e-11	16.1428918809086
"GCLM"	"GCLM"	-1.07165077248529	6.39833431746939	-7.84623924470598	5.20162375886865e-12	1.68776455450788e-11	16.1411483635497
"PDE6A"	"PDE6A"	-1.2161109109807	5.39174203358163	-7.84621699720347	5.20219159371426e-12	1.68776455450788e-11	16.141039976967
"HS6ST2"	"HS6ST2"	1.79298263454228	5.17496654252041	7.84561732511433	5.21752059666744e-12	1.69246573774572e-11	16.1381184887994
"NLRP1"	"NLRP1"	-0.94511529600459	5.89642838531633	-7.84448451347993	5.24660059074888e-12	1.70162525667821e-11	16.1325997866879
"NXPH2"	"NXPH2"	0.928228050080885	3.89758491371429	7.84390910040714	5.26143349926277e-12	1.70616183026383e-11	16.1297966254393
"ZNF511"	"ZNF511"	0.711410031911772	7.60845712885714	7.8437098447971	5.26657959677091e-12	1.70755624099e-11	16.1288259501558
"GMDS-DT"	"GMDS-DT"	0.710543568901657	4.83348921266326	7.84358179598128	5.2698893062978e-12	1.70835489670749e-11	16.128202162335
"RPL26L1"	"RPL26L1"	0.704558012436591	9.76301349743878	7.84210296210078	5.30826334872089e-12	1.72051837429314e-11	16.1209982161932
"CROCC"	"CROCC"	-0.48104306444485	5.62470545581633	-7.84206377534119	5.30928397155871e-12	1.72057287087298e-11	16.1208073272724
"LOC101929114"	"LOC101929114"	0.507855853623167	4.44336782789796	7.84153702694857	5.32302214519846e-12	1.72474804874844e-11	16.1182414199089
"DNAJC9"	"DNAJC9"	0.936761556335485	7.81222308434694	7.83946963559372	5.37728456976555e-12	1.74205031254539e-11	16.108171086141
"STIP1"	"STIP1"	-0.978385570146133	7.83466906505102	-7.83870646270014	5.3974541694193e-12	1.74830392395105e-11	16.1044537999715
"ZNF232"	"ZNF232"	1.2002622562638	7.7865930837449	7.83699278277224	5.44301897978629e-12	1.76278003961853e-11	16.0961070595628
"NEK1"	"NEK1"	1.03850111100827	6.87027213492857	7.83635713086326	5.46001735548402e-12	1.7680014485117e-11	16.0930111269687
"PCDHGA10"	"PCDHGA10"	-0.893496112362129	5.5752701725102	-7.83536119104082	5.48675666338001e-12	1.77637487547319e-11	16.0881605346465
"SYTL4"	"SYTL4"	-0.526481975575357	6.18706135484694	-7.83474515945156	5.5033612358975e-12	1.78146495307328e-11	16.0851603062526
"NELFB"	"NELFB"	0.705726835916366	8.85381961646939	7.83451701858049	5.50952324126348e-12	1.78317363018635e-11	16.0840492168361
"FGF16"	"FGF16"	-0.375688330000918	4.63918516508163	-7.83398373056609	5.52395394874623e-12	1.78755752040316e-11	16.0814520320542
"PPM1N"	"PPM1N"	0.761038886435669	5.38069253996939	7.83284791299774	5.55481446427158e-12	1.79725585656289e-11	16.0759205833816
"ST8SIA2"	"ST8SIA2"	1.48457682821784	4.58084446347959	7.83165569935905	5.58739176806828e-12	1.80750646024879e-11	16.0701146850388
"MAML1"	"MAML1"	0.543526193284018	9.20361401237755	7.83097645731459	5.60603700162871e-12	1.81324751288257e-11	16.0668069716929
"ZHX1-C8orf76"	"ZHX1-C8orf76"	0.397203440435664	4.94472282834694	7.82576611242097	5.75113460784873e-12	1.859880624743e-11	16.0414363073547
"ARHGEF28"	"ARHGEF28"	-0.882219212595581	8.64218629177551	-7.82507311929762	5.77071243053496e-12	1.86591299239806e-11	16.03806222086
"ZNF334"	"ZNF334"	1.08224266288511	5.07780900596939	7.82378064239834	5.80740361629547e-12	1.87747600813217e-11	16.0317695176592
"TYRO3"	"TYRO3"	-0.842416699565256	7.34968395814286	-7.82344620441697	5.81693546287307e-12	1.88025638128071e-11	16.030141273474
"DNAJC10"	"DNAJC10"	-0.794320807224268	7.35711259759184	-7.8225234600792	5.84331545616913e-12	1.8884809583965e-11	16.0256488860734
"PMAIP1"	"PMAIP1"	1.14255421127114	7.65434578665306	7.82240994250969	5.84656897660758e-12	1.88922993363546e-11	16.0250962335064
"SAG"	"SAG"	-0.416338206961391	5.19106229912245	-7.82216531154605	5.85358645717261e-12	1.89105437185666e-11	16.0239052706528
"PROSER3"	"PROSER3"	0.626089347172798	6.19199257253061	7.82214780594001	5.85408894384404e-12	1.89105437185666e-11	16.023820046588
"SCAF4"	"SCAF4"	0.969873945166366	4.68049792935714	7.8215112438944	5.87239020542814e-12	1.89666269028895e-11	16.0207210464163
"PSMB5"	"PSMB5"	0.60253145751472	10.0177538133265	7.8209341999316	5.88902948284746e-12	1.90173251283696e-11	16.017911851308
"ASNSD1"	"ASNSD1"	0.619640917659936	9.7709411825102	7.81977175852238	5.92269143353693e-12	1.91229693174013e-11	16.0122529410642
"CTSE"	"CTSE"	0.553532193356618	4.86953136430612	7.81927401014514	5.93716367418211e-12	1.91666305879746e-11	16.009829899711
"MIB1"	"MIB1"	1.11346706534468	9.67989712411224	7.81759426725322	5.98626302987389e-12	1.93220448955613e-11	16.0016531696151
"KCNJ8"	"KCNJ8"	-0.867878093917278	6.42194668289796	-7.81720946125319	5.99756775364975e-12	1.93554381151124e-11	15.9997800509663
